s,C,C,kg/m2
 3.5600000E+002, 7.9040000E+001, 7.7851998E+001, 1.6000000E-002
 3.6100000E+002, 7.9840000E+001, 7.8662186E+001, 1.6000000E-002
 3.6500000E+002, 8.0560000E+001, 7.9386490E+001, 1.6000000E-002
 3.7000000E+002, 8.1280000E+001, 8.0110165E+001, 1.6000000E-002
 3.7500000E+002, 8.2208000E+001, 8.0963159E+001, 1.6000000E-002
 3.8000000E+002, 8.3040000E+001, 8.1861134E+001, 1.6000000E-002
 3.8500000E+002, 8.3840000E+001, 8.2667835E+001, 1.6000000E-002
 3.8900000E+002, 8.4560000E+001, 8.3389496E+001, 1.6000000E-002
 3.9400000E+002, 8.5280000E+001, 8.4112626E+001, 1.6000000E-002
 3.9900000E+002, 8.6208000E+001, 8.4968783E+001, 1.6000000E-002
 4.0400000E+002, 8.7040000E+001, 8.5869880E+001, 1.6000000E-002
 4.0900000E+002, 8.7840000E+001, 8.6677644E+001, 1.6000000E-002
 4.1300000E+002, 8.8560000E+001, 8.7398294E+001, 1.6000000E-002
 4.1800000E+002, 8.9280000E+001, 8.8118828E+001, 1.6000000E-002
 4.2300000E+002, 9.0208000E+001, 8.8973334E+001, 1.6000000E-002
 4.2800000E+002, 9.1040000E+001, 8.9873955E+001, 1.6000000E-002
 4.3300000E+002, 9.1840000E+001, 9.0683658E+001, 1.6000000E-002
 4.3700000E+002, 9.2560000E+001, 9.1407027E+001, 1.6000000E-002
 4.4200000E+002, 9.3280000E+001, 9.2128680E+001, 1.6000000E-002
 4.4700000E+002, 9.4208000E+001, 9.2982788E+001, 1.6000000E-002
 4.5200000E+002, 9.5040000E+001, 9.3880253E+001, 1.6000000E-002
 4.5700000E+002, 9.5840000E+001, 9.4687533E+001, 1.6000000E-002
 4.6100000E+002, 9.6560000E+001, 9.5411212E+001, 1.6000000E-002
 4.6600000E+002, 9.7280000E+001, 9.6135085E+001, 1.6000000E-002
 4.7100000E+002, 9.8208000E+001, 9.6992767E+001, 1.6000000E-002
 4.7600000E+002, 9.9040000E+001, 9.7890573E+001, 1.6000000E-002
 4.8100000E+002, 9.9840000E+001, 9.8695711E+001, 1.6000000E-002
 4.8500000E+002, 1.0056000E+002, 9.9416986E+001, 1.6000000E-002
 4.9000000E+002, 1.0128000E+002, 1.0013935E+002, 1.6000000E-002
 4.9500000E+002, 1.0220800E+002, 1.0099839E+002, 1.6000000E-002
 5.0000000E+002, 1.0304000E+002, 1.0189810E+002, 1.6000000E-002
 5.0500000E+002, 1.0384000E+002, 1.0270496E+002, 1.6000000E-002
 5.0900000E+002, 1.0456000E+002, 1.0342649E+002, 1.6000000E-002
 5.1400000E+002, 1.0528000E+002, 1.0414730E+002, 1.6000000E-002
 5.1900000E+002, 1.0620800E+002, 1.0500482E+002, 1.6000000E-002
 5.2400000E+002, 1.0704000E+002, 1.0590282E+002, 1.6000000E-002
 5.2900000E+002, 1.0784000E+002, 1.0671017E+002, 1.6000000E-002
 5.3300000E+002, 1.0856000E+002, 1.0743375E+002, 1.6000000E-002
 5.3800000E+002, 1.0928000E+002, 1.0815598E+002, 1.6000000E-002
 5.4300000E+002, 1.1020800E+002, 1.0901252E+002, 1.6000000E-002
 5.4800000E+002, 1.1104000E+002, 1.0990784E+002, 1.6000000E-002
 5.5300000E+002, 1.1184000E+002, 1.1071268E+002, 1.6000000E-002
 5.5700000E+002, 1.1256000E+002, 1.1143536E+002, 1.6000000E-002
 5.6200000E+002, 1.1328000E+002, 1.1215875E+002, 1.6000000E-002
 5.6700000E+002, 1.1420800E+002, 1.1302022E+002, 1.6000000E-002
 5.7200000E+002, 1.1504000E+002, 1.1391719E+002, 1.6000000E-002
 5.7700000E+002, 1.1584000E+002, 1.1472150E+002, 1.6000000E-002
 5.8100000E+002, 1.1656000E+002, 1.1543913E+002, 1.6000000E-002
 5.8600000E+002, 1.1728000E+002, 1.1615674E+002, 1.6000000E-002
 5.9100000E+002, 1.1820800E+002, 1.1701288E+002, 1.6000000E-002
 5.9600000E+002, 1.1904000E+002, 1.1790695E+002, 1.6000000E-002
 6.0000000E+002, 1.1976000E+002, 1.1863273E+002, 1.6000000E-002
 6.0500000E+002, 1.2048000E+002, 1.1935541E+002, 1.6000000E-002
 6.1000000E+002, 1.2128000E+002, 1.2015723E+002, 1.6000000E-002
 6.1500000E+002, 1.2220800E+002, 1.2101789E+002, 1.6000000E-002
 6.2000000E+002, 1.2304000E+002, 1.2191284E+002, 1.6000000E-002
 6.2400000E+002, 1.2376000E+002, 1.2263762E+002, 1.6000000E-002
 6.2900000E+002, 1.2448000E+002, 1.2336095E+002, 1.6000000E-002
 6.3400000E+002, 1.2528000E+002, 1.2416457E+002, 1.6000000E-002
 6.3900000E+002, 1.2620800E+002, 1.2502751E+002, 1.6000000E-002
 6.4400000E+002, 1.2704000E+002, 1.2592183E+002, 1.6000000E-002
 6.4800000E+002, 1.2776000E+002, 1.2664501E+002, 1.6000000E-002
 6.5300000E+002, 1.2848000E+002, 1.2736668E+002, 1.6000000E-002
 6.5800000E+002, 1.2928000E+002, 1.2816936E+002, 1.6000000E-002
 6.6300000E+002, 1.3020800E+002, 1.2903370E+002, 1.6000000E-002
 6.6800000E+002, 1.3104000E+002, 1.2992916E+002, 1.6000000E-002
 6.7200000E+002, 1.3176000E+002, 1.3065344E+002, 1.6000000E-002
 6.7700000E+002, 1.3248000E+002, 1.3137524E+002, 1.6000000E-002
 6.8200000E+002, 1.3328000E+002, 1.3217670E+002, 1.6000000E-002
 6.8700000E+002, 1.3420800E+002, 1.3304010E+002, 1.6000000E-002
 6.9200000E+002, 1.3504000E+002, 1.3393408E+002, 1.6000000E-002
 6.9600000E+002, 1.3576000E+002, 1.3465855E+002, 1.6000000E-002
 7.0100000E+002, 1.3648000E+002, 1.3538170E+002, 1.6000000E-002
 7.0600000E+002, 1.3728000E+002, 1.3618464E+002, 1.6000000E-002
 7.1100000E+002, 1.3820800E+002, 1.3704910E+002, 1.6000000E-002
 7.1600000E+002, 1.3904000E+002, 1.3794144E+002, 1.6000000E-002
 7.2000000E+002, 1.3976000E+002, 1.3866427E+002, 1.6000000E-002
 7.2500000E+002, 1.4048000E+002, 1.3938644E+002, 1.6000000E-002
 7.3000000E+002, 1.4128000E+002, 1.4018949E+002, 1.6000000E-002
 7.3500000E+002, 1.4220800E+002, 1.4105595E+002, 1.6000000E-002
 7.4000000E+002, 1.4304000E+002, 1.4194916E+002, 1.6000000E-002
 7.4400000E+002, 1.4376000E+002, 1.4267232E+002, 1.6000000E-002
 7.4900000E+002, 1.4448000E+002, 1.4339381E+002, 1.6000000E-002
 7.5400000E+002, 1.4528000E+002, 1.4419539E+002, 1.6000000E-002
 7.5900000E+002, 1.4620800E+002, 1.4506137E+002, 1.6000000E-002
 7.6400000E+002, 1.4704000E+002, 1.4595393E+002, 1.6000000E-002
 7.6800000E+002, 1.4776000E+002, 1.4667788E+002, 1.6000000E-002
 7.7300000E+002, 1.4848000E+002, 1.4740072E+002, 1.6000000E-002
 7.7800000E+002, 1.4928000E+002, 1.4820317E+002, 1.6000000E-002
 7.8300000E+002, 1.5020800E+002, 1.4906943E+002, 1.6000000E-002
 7.8800000E+002, 1.5104000E+002, 1.4996006E+002, 1.6000000E-002
 7.9200000E+002, 1.5176000E+002, 1.5068269E+002, 1.6000000E-002
 7.9700000E+002, 1.5248000E+002, 1.5140509E+002, 1.6000000E-002
 8.0200000E+002, 1.5328000E+002, 1.5220820E+002, 1.6000000E-002
 8.0700000E+002, 1.5420800E+002, 1.5307655E+002, 1.6000000E-002
 8.1200000E+002, 1.5504000E+002, 1.5396767E+002, 1.6000000E-002
 8.1600000E+002, 1.5576000E+002, 1.5469014E+002, 1.6000000E-002
 8.2100000E+002, 1.5648000E+002, 1.5541155E+002, 1.6000000E-002
 8.2600000E+002, 1.5728000E+002, 1.5621324E+002, 1.6000000E-002
 8.3100000E+002, 1.5820800E+002, 1.5708146E+002, 1.6000000E-002
 8.3600000E+002, 1.5904000E+002, 1.5797206E+002, 1.6000000E-002
 8.4000000E+002, 1.5976000E+002, 1.5869455E+002, 1.6000000E-002
 8.4500000E+002, 1.6048000E+002, 1.5941699E+002, 1.6000000E-002
 8.5000000E+002, 1.6128000E+002, 1.6021917E+002, 1.6000000E-002
 8.5500000E+002, 1.6220800E+002, 1.6108728E+002, 1.6000000E-002
 8.6000000E+002, 1.6304000E+002, 1.6197621E+002, 1.6000000E-002
 8.6400000E+002, 1.6376000E+002, 1.6269865E+002, 1.5999999E-002
 8.6900000E+002, 1.6448000E+002, 1.6342116E+002, 1.5999999E-002
 8.7400000E+002, 1.6528000E+002, 1.6422418E+002, 1.5999999E-002
 8.7900000E+002, 1.6620800E+002, 1.6509120E+002, 1.5999999E-002
 8.8400000E+002, 1.6704000E+002, 1.6597716E+002, 1.5999999E-002
 8.8800000E+002, 1.6776000E+002, 1.6669706E+002, 1.5999999E-002
 8.9300000E+002, 1.6848000E+002, 1.6741848E+002, 1.5999999E-002
 8.9800000E+002, 1.6928000E+002, 1.6822032E+002, 1.5999998E-002
 9.0300000E+002, 1.7020800E+002, 1.6909057E+002, 1.5999998E-002
 9.0800000E+002, 1.7104000E+002, 1.6997984E+002, 1.5999998E-002
 9.1200000E+002, 1.7176000E+002, 1.7070316E+002, 1.5999998E-002
 9.1700000E+002, 1.7248000E+002, 1.7142573E+002, 1.5999997E-002
 9.2200000E+002, 1.7328000E+002, 1.7222783E+002, 1.5999997E-002
 9.2700000E+002, 1.7420800E+002, 1.7309776E+002, 1.5999996E-002
 9.3200000E+002, 1.7504000E+002, 1.7398503E+002, 1.5999996E-002
 9.3600000E+002, 1.7576000E+002, 1.7470735E+002, 1.5999995E-002
 9.4100000E+002, 1.7648000E+002, 1.7542991E+002, 1.5999994E-002
 9.4600000E+002, 1.7728000E+002, 1.7623304E+002, 1.5999994E-002
 9.5100000E+002, 1.7820800E+002, 1.7710497E+002, 1.5999993E-002
 9.5600000E+002, 1.7904000E+002, 1.7799240E+002, 1.5999991E-002
 9.6000000E+002, 1.7976000E+002, 1.7871429E+002, 1.5999990E-002
 9.6500000E+002, 1.8048000E+002, 1.7943569E+002, 1.5999989E-002
 9.7000000E+002, 1.8128000E+002, 1.8023747E+002, 1.5999987E-002
 9.7500000E+002, 1.8220800E+002, 1.8110940E+002, 1.5999985E-002
 9.8000000E+002, 1.8304000E+002, 1.8199691E+002, 1.5999983E-002
 9.8400000E+002, 1.8376000E+002, 1.8272000E+002, 1.5999980E-002
 9.8900000E+002, 1.8448000E+002, 1.8344251E+002, 1.5999978E-002
 9.9400000E+002, 1.8528000E+002, 1.8424458E+002, 1.5999975E-002
 9.9900000E+002, 1.8620800E+002, 1.8511620E+002, 1.5999971E-002
 1.0040000E+003, 1.8704000E+002, 1.8600177E+002, 1.5999966E-002
 1.0080000E+003, 1.8776000E+002, 1.8672385E+002, 1.5999962E-002
 1.0130000E+003, 1.8848000E+002, 1.8744627E+002, 1.5999957E-002
 1.0180000E+003, 1.8928000E+002, 1.8824930E+002, 1.5999950E-002
 1.0230000E+003, 1.9020800E+002, 1.8912288E+002, 1.5999943E-002
 1.0280000E+003, 1.9104000E+002, 1.9000876E+002, 1.5999935E-002
 1.0320000E+003, 1.9176000E+002, 1.9073059E+002, 1.5999926E-002
 1.0370000E+003, 1.9248000E+002, 1.9145198E+002, 1.5999917E-002
 1.0420000E+003, 1.9328000E+002, 1.9225363E+002, 1.5999904E-002
 1.0470000E+003, 1.9420800E+002, 1.9312699E+002, 1.5999891E-002
 1.0520000E+003, 1.9504000E+002, 1.9401276E+002, 1.5999875E-002
 1.0560000E+003, 1.9576000E+002, 1.9473569E+002, 1.5999859E-002
 1.0610000E+003, 1.9648000E+002, 1.9545827E+002, 1.5999841E-002
 1.0660000E+003, 1.9728000E+002, 1.9626049E+002, 1.5999818E-002
 1.0710000E+003, 1.9820800E+002, 1.9713381E+002, 1.5999792E-002
 1.0760000E+003, 1.9904000E+002, 1.9801776E+002, 1.5999763E-002
 1.0800000E+003, 1.9976000E+002, 1.9873957E+002, 1.5999733E-002
 1.0850000E+003, 2.0048000E+002, 1.9946175E+002, 1.5999699E-002
 1.0900000E+003, 2.0128000E+002, 2.0026459E+002, 1.5999657E-002
 1.0950000E+003, 2.0220800E+002, 2.0113972E+002, 1.5999610E-002
 1.1000000E+003, 2.0304000E+002, 2.0202429E+002, 1.5999555E-002
 1.1040000E+003, 2.0376000E+002, 2.0274627E+002, 1.5999500E-002
 1.1090000E+003, 2.0448000E+002, 2.0346775E+002, 1.5999438E-002
 1.1140000E+003, 2.0528000E+002, 2.0426929E+002, 1.5999361E-002
 1.1190000E+003, 2.0620800E+002, 2.0514386E+002, 1.5999274E-002
 1.1240000E+003, 2.0704000E+002, 2.0602783E+002, 1.5999174E-002
 1.1280000E+003, 2.0776000E+002, 2.0675059E+002, 1.5999074E-002
 1.1330000E+003, 2.0848000E+002, 2.0747264E+002, 1.5998961E-002
 1.1380000E+003, 2.0928000E+002, 2.0827492E+002, 1.5998821E-002
 1.1430000E+003, 2.1020800E+002, 2.0914993E+002, 1.5998663E-002
 1.1480000E+003, 2.1104000E+002, 2.1003251E+002, 1.5998483E-002
 1.1520000E+003, 2.1176000E+002, 2.1075411E+002, 1.5998301E-002
 1.1570000E+003, 2.1248000E+002, 2.1147598E+002, 1.5998098E-002
 1.1620000E+003, 2.1328000E+002, 2.1227849E+002, 1.5997847E-002
 1.1670000E+003, 2.1420800E+002, 2.1315493E+002, 1.5997564E-002
 1.1720000E+003, 2.1504000E+002, 2.1403675E+002, 1.5997241E-002
 1.1760000E+003, 2.1576000E+002, 2.1475732E+002, 1.5996916E-002
 1.1810000E+003, 2.1648000E+002, 2.1547744E+002, 1.5996554E-002
 1.1860000E+003, 2.1728000E+002, 2.1627893E+002, 1.5996107E-002
 1.1910000E+003, 2.1820800E+002, 2.1715470E+002, 1.5995604E-002
 1.1960000E+003, 2.1904000E+002, 2.1803693E+002, 1.5995032E-002
 1.2000000E+003, 2.1976000E+002, 2.1875942E+002, 1.5994457E-002
 1.2050000E+003, 2.2048000E+002, 2.1948211E+002, 1.5993818E-002
 1.2100000E+003, 2.2128000E+002, 2.2028497E+002, 1.5993030E-002
 1.2150000E+003, 2.2220800E+002, 2.2116189E+002, 1.5992145E-002
 1.2200000E+003, 2.2304000E+002, 2.2204349E+002, 1.5991141E-002
 1.2240000E+003, 2.2376000E+002, 2.2276518E+002, 1.5990134E-002
 1.2290000E+003, 2.2448000E+002, 2.2348687E+002, 1.5989017E-002
 1.2340000E+003, 2.2528000E+002, 2.2428903E+002, 1.5987641E-002
 1.2390000E+003, 2.2620800E+002, 2.2516652E+002, 1.5986102E-002
 1.2440000E+003, 2.2704000E+002, 2.2604860E+002, 1.5984357E-002
 1.2480000E+003, 2.2776000E+002, 2.2677131E+002, 1.5982612E-002
 1.2530000E+003, 2.2848000E+002, 2.2749365E+002, 1.5980680E-002
 1.2580000E+003, 2.2928000E+002, 2.2829576E+002, 1.5978304E-002
 1.2630000E+003, 2.3020800E+002, 2.2917291E+002, 1.5975654E-002
 1.2680000E+003, 2.3104000E+002, 2.3005359E+002, 1.5972657E-002
 1.2720000E+003, 2.3176000E+002, 2.3077575E+002, 1.5969667E-002
 1.2770000E+003, 2.3248000E+002, 2.3149820E+002, 1.5966365E-002
 1.2820000E+003, 2.3328000E+002, 2.3230114E+002, 1.5962314E-002
 1.2870000E+003, 2.3420800E+002, 2.3317982E+002, 1.5957806E-002
 1.2920000E+003, 2.3504000E+002, 2.3406084E+002, 1.5952723E-002
 1.2960000E+003, 2.3576000E+002, 2.3478307E+002, 1.5947665E-002
 1.3010000E+003, 2.3648000E+002, 2.3550504E+002, 1.5942094E-002
 1.3060000E+003, 2.3728000E+002, 2.3630717E+002, 1.5935281E-002
 1.3110000E+003, 2.3820800E+002, 2.3718573E+002, 1.5927724E-002
 1.3160000E+003, 2.3904000E+002, 2.3806649E+002, 1.5919234E-002
 1.3200000E+003, 2.3976000E+002, 2.3878950E+002, 1.5910813E-002
 1.3250000E+003, 2.4048000E+002, 2.3951256E+002, 1.5901570E-002
 1.3300000E+003, 2.4128000E+002, 2.4031574E+002, 1.5890305E-002
 1.3350000E+003, 2.4220800E+002, 2.4119514E+002, 1.5877858E-002
 1.3400000E+003, 2.4304000E+002, 2.4207522E+002, 1.5863940E-002
 1.3440000E+003, 2.4376000E+002, 2.4279766E+002, 1.5850195E-002
 1.3490000E+003, 2.4448000E+002, 2.4351997E+002, 1.5835179E-002
 1.3540000E+003, 2.4528000E+002, 2.4432224E+002, 1.5816967E-002
 1.3590000E+003, 2.4620800E+002, 2.4520219E+002, 1.5796955E-002
 1.3640000E+003, 2.4704000E+002, 2.4608349E+002, 1.5774709E-002
 1.3680000E+003, 2.4776000E+002, 2.4680813E+002, 1.5752863E-002
 1.3730000E+003, 2.4848000E+002, 2.4753251E+002, 1.5729134E-002
 1.3780000E+003, 2.4928000E+002, 2.4833636E+002, 1.5700533E-002
 1.3830000E+003, 2.5020800E+002, 2.4921658E+002, 1.5669332E-002
 1.3880000E+003, 2.5104000E+002, 2.5009597E+002, 1.5634927E-002
 1.3920000E+003, 2.5176000E+002, 2.5081978E+002, 1.5601409E-002
 1.3970000E+003, 2.5248000E+002, 2.5154487E+002, 1.5565298E-002
 1.4020000E+003, 2.5328000E+002, 2.5235156E+002, 1.5522137E-002
 1.4070000E+003, 2.5420800E+002, 2.5326011E+002, 1.5475485E-002
 1.4120000E+003, 2.5504000E+002, 2.5449119E+002, 1.5423572E-002
 1.4160000E+003, 2.5576000E+002, 2.5534446E+002, 1.5371757E-002
 1.4210000E+003, 2.5648000E+002, 2.5610773E+002, 1.5316077E-002
 1.4260000E+003, 2.5728000E+002, 2.5694504E+002, 1.5250120E-002
 1.4310000E+003, 2.5820800E+002, 2.5786042E+002, 1.5179598E-002
 1.4360000E+003, 2.5904000E+002, 2.5877929E+002, 1.5103487E-002
 1.4400000E+003, 2.5976000E+002, 2.5954311E+002, 1.5030810E-002
 1.4450000E+003, 2.6048000E+002, 2.6030349E+002, 1.4954149E-002
 1.4500000E+003, 2.6128000E+002, 2.6115040E+002, 1.4864552E-002
 1.4550000E+003, 2.6220800E+002, 2.6207668E+002, 1.4770051E-002
 1.4600000E+003, 2.6304000E+002, 2.6300636E+002, 1.4669517E-002
 1.4640000E+003, 2.6376000E+002, 2.6378292E+002, 1.4574767E-002
 1.4690000E+003, 2.6448000E+002, 2.6455452E+002, 1.4476122E-002
 1.4740000E+003, 2.6528000E+002, 2.6541220E+002, 1.4362342E-002
 1.4790000E+003, 2.6620800E+002, 2.6635026E+002, 1.4244045E-002
 1.4840000E+003, 2.6704000E+002, 2.6729124E+002, 1.4119965E-002
 1.4880000E+003, 2.6776000E+002, 2.6807703E+002, 1.4004537E-002
 1.4930000E+003, 2.6848000E+002, 2.6885435E+002, 1.3885930E-002
 1.4980000E+003, 2.6928000E+002, 2.6971570E+002, 1.3750912E-002
 1.5030000E+003, 2.7020800E+002, 2.7065474E+002, 1.3612489E-002
 1.5080000E+003, 2.7104000E+002, 2.7159358E+002, 1.3469347E-002
 1.5120000E+003, 2.7176000E+002, 2.7237486E+002, 1.3337906E-002
 1.5170000E+003, 2.7248000E+002, 2.7314020E+002, 1.3204614E-002
 1.5220000E+003, 2.7328000E+002, 2.7397891E+002, 1.3054941E-002
 1.5270000E+003, 2.7420800E+002, 2.7488758E+002, 1.2903812E-002
 1.5320000E+003, 2.7504000E+002, 2.7579943E+002, 1.2749911E-002
 1.5360000E+003, 2.7576000E+002, 2.7656939E+002, 1.2610400E-002
 1.5410000E+003, 2.7648000E+002, 2.7733975E+002, 1.2470460E-002
 1.5460000E+003, 2.7728000E+002, 2.7820468E+002, 1.2314692E-002
 1.5510000E+003, 2.7820800E+002, 2.7915502E+002, 1.2158552E-002
 1.5560000E+003, 2.7904000E+002, 2.8009745E+002, 1.2000703E-002
 1.5600000E+003, 2.7976000E+002, 2.8086529E+002, 1.1858817E-002
 1.5650000E+003, 2.8048000E+002, 2.8159153E+002, 1.1718182E-002
 1.5700000E+003, 2.8128000E+002, 2.8237561E+002, 1.1563970E-002
 1.5750000E+003, 2.8220800E+002, 2.8323694E+002, 1.1411956E-002
 1.5800000E+003, 2.8304000E+002, 2.8409957E+002, 1.1260540E-002
 1.5840000E+003, 2.8376000E+002, 2.8481624E+002, 1.1125927E-002
 1.5890000E+003, 2.8448000E+002, 2.8552751E+002, 1.0993417E-002
 1.5940000E+003, 2.8528000E+002, 2.8632248E+002, 1.0848489E-002
 1.5990000E+003, 2.8620800E+002, 2.8720323E+002, 1.0705713E-002
 1.6040000E+003, 2.8704000E+002, 2.8808226E+002, 1.0563569E-002
 1.6080000E+003, 2.8776000E+002, 2.8881064E+002, 1.0437283E-002
 1.6130000E+003, 2.8848000E+002, 2.8952301E+002, 1.0313119E-002
 1.6180000E+003, 2.8928000E+002, 2.9030622E+002, 1.0177647E-002
 1.6230000E+003, 2.9020800E+002, 2.9116609E+002, 1.0044659E-002
 1.6280000E+003, 2.9104000E+002, 2.9201912E+002, 9.9128014E-003
 1.6320000E+003, 2.9176000E+002, 2.9272588E+002, 9.7960818E-003
 1.6370000E+003, 2.9248000E+002, 2.9342275E+002, 9.6816533E-003
 1.6420000E+003, 2.9328000E+002, 2.9419550E+002, 9.5570578E-003
 1.6470000E+003, 2.9420800E+002, 2.9505156E+002, 9.4349322E-003
 1.6520000E+003, 2.9504000E+002, 2.9590237E+002, 9.3140075E-003
 1.6560000E+003, 2.9576000E+002, 2.9660827E+002, 9.2071120E-003
 1.6610000E+003, 2.9648000E+002, 2.9730668E+002, 9.1024730E-003
 1.6660000E+003, 2.9728000E+002, 2.9808112E+002, 8.9887606E-003
 1.6710000E+003, 2.9820800E+002, 2.9894310E+002, 8.8775905E-003
